Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1850,10,1,57,53,13.9,11.7
1850,10,2,58.5,47.5,14.7,8.6
1850,10,3,56,50.3,13.3,10.2
1850,10,4,56,50,13.3,10
1850,10,5,54.5,47,12.5,8.3
1850,10,6,56,48,13.3,8.9
1850,10,7,55,54.5,12.8,12.5
1850,10,8,57.5,54.3,14.2,12.4
1850,10,9,54.5,44.5,12.5,6.9
1850,10,10,54.5,45,12.5,7.2
1850,10,11,50.5,44.5,10.3,6.9
1850,10,12,51.8,44.8,11,7.1
1850,10,13,52.8,48,11.6,8.9
1850,10,14,55.5,50,13.1,10
1850,10,15,53,44,11.7,6.7
1850,10,16,55,49,12.8,9.4
1850,10,17,59,52,15,11.1
1850,10,18,57.5,53.5,14.2,11.9
1850,10,19,56,53,13.3,11.7
1850,10,20,57,48.5,13.9,9.2
1850,10,21,56.8,44,13.8,6.7
1850,10,22,52.5,42.3,11.4,5.7
1850,10,23,53.5,42,11.9,5.6
1850,10,24,49.2,41.5,9.6,5.3
1850,10,25,49,40.5,9.4,4.7
1850,10,26,49,43.5,9.4,6.4
1850,10,27,53.5,46.5,11.9,8.1
1850,10,28,54,44.5,12.2,6.9
1850,10,29,49.8,41,9.9,5
1850,10,30,55,46.3,12.8,7.9
1850,10,31,56,51.4,13.3,10.8
1850,11,1,56.8,53,13.8,11.7
1850,11,2,57.6,52,14.2,11.1
1850,11,3,56.5,50.5,13.6,10.3
1850,11,4,55.5,45,13.1,7.2
1850,11,5,53,47,11.7,8.3
1850,11,6,55,48.5,12.8,9.2
1850,11,7,54.5,51.2,12.5,10.7
1850,11,8,53.5,NA,11.9,NA
1850,11,9,54,48,12.2,8.9
1850,11,10,55.8,52.5,13.2,11.4
1850,11,11,55.2,52.5,12.9,11.4
1850,11,12,55.5,49.3,13.1,9.6
1850,11,13,53.5,45.5,11.9,7.5
1850,11,14,49.5,44.3,9.7,6.8
1850,11,15,50.8,45.2,10.4,7.3
1850,11,16,52.8,48.5,11.6,9.2
1850,11,17,52,47.5,11.1,8.6
1850,11,18,50.8,43.8,10.4,6.6
1850,11,19,54,44,12.2,6.7
1850,11,20,51.8,45,11,7.2
1850,11,21,48.8,43.5,9.3,6.4
1850,11,22,51.3,44,10.7,6.7
1850,11,23,55,47.3,12.8,8.5
1850,11,24,52.5,45,11.4,7.2
1850,11,25,52.3,45.8,11.3,7.7
1850,11,26,50.3,41,10.2,5
1850,11,27,45.3,36.5,7.4,2.5
1850,11,28,41.8,33.8,5.4,1
1850,11,29,45.5,36,7.5,2.2
1850,11,30,48,42,8.9,5.6
1850,12,1,48,36.3,8.9,2.4
1850,12,2,53,38.5,11.7,3.6
1850,12,3,53.5,50.5,11.9,10.3
1850,12,4,55.5,47,13.1,8.3
1850,12,5,57,47.5,13.9,8.6
1850,12,6,57,48.2,13.9,9
1850,12,7,53,48,11.7,8.9
1850,12,8,52.2,44.8,11.2,7.1
1850,12,9,50.5,43.8,10.3,6.6
1850,12,10,51.5,45,10.8,7.2
1850,12,11,53.5,47.5,11.9,8.6
1850,12,12,53.8,44,12.1,6.7
1850,12,13,50,44.5,10,6.9
1850,12,14,51.5,38,10.8,3.3
1850,12,15,45,39,7.2,3.9
1850,12,16,47,39.3,8.3,4.1
1850,12,17,45.5,38.3,7.5,3.5
1850,12,18,44.8,37,7.1,2.8
1850,12,19,44.7,35.5,7.1,1.9
1850,12,20,43.5,36.4,6.4,2.4
1850,12,21,49.4,40,9.7,4.4
1850,12,22,47.5,44,8.6,6.7
1850,12,23,48.2,44.5,9,6.9
1850,12,24,49.8,46,9.9,7.8
1850,12,25,49.8,39,9.9,3.9
1850,12,26,49.8,46.5,9.9,8.1
1850,12,27,50.5,46.8,10.3,8.2
1850,12,28,50.5,44.5,10.3,6.9
1850,12,29,49.5,44,9.7,6.7
1850,12,30,50.5,47.5,10.3,8.6
1850,12,31,51.5,44,10.8,6.7
1851,1,1,52,45,11.1,7.2
1851,1,2,47.2,43.2,8.4,6.2
1851,1,3,46.5,35,8.1,1.7
1851,1,4,45.5,36.8,7.5,2.7
1851,1,5,43.5,40,6.4,4.4
1851,1,6,43.5,36,6.4,2.2
1851,1,7,46.2,36,7.9,2.2
1851,1,8,46,38,7.8,3.3
1851,1,9,43.5,36,6.4,2.2
1851,1,10,51.2,36.2,10.7,2.3
1851,1,11,52.5,48.5,11.4,9.2
1851,1,12,50,42.2,10,5.7
1851,1,13,51.2,43.8,10.7,6.6
1851,1,14,52.3,43.4,11.3,6.3
1851,1,15,47.8,42.5,8.8,5.8
1851,1,16,46,38.5,7.8,3.6
1851,1,17,54.2,39.8,12.3,4.3
1851,1,18,45.3,39.7,7.4,4.3
1851,1,19,51.2,41.8,10.7,5.4
1851,1,20,51,44.8,10.6,7.1
1851,1,21,50.5,37.5,10.3,3.1
1851,1,22,44.5,36.5,6.9,2.5
1851,1,23,46.8,41.5,8.2,5.3
1851,1,24,49,45,9.4,7.2
1851,1,25,47.8,38.3,8.8,3.5
1851,1,26,45,38.5,7.2,3.6
1851,1,27,44.8,38,7.1,3.3
1851,1,28,47.5,41,8.6,5
1851,1,29,50,41.2,10,5.1
1851,1,30,47,36,8.3,2.2
1851,1,31,41.5,34.8,5.3,1.6
1851,2,1,43.3,36,6.3,2.2
1851,2,2,44.9,35,7.2,1.7
1851,2,3,44.8,35,7.1,1.7
1851,2,4,43.5,38,6.4,3.3
1851,2,5,48,38,8.9,3.3
1851,2,6,45.4,37.3,7.4,2.9
1851,2,7,49.5,39.5,9.7,4.2
1851,2,8,51,43.5,10.6,6.4
1851,2,9,48.5,43,9.2,6.1
1851,2,10,50.5,46,10.3,7.8
1851,2,11,52.4,44.8,11.3,7.1
1851,2,12,50,44.5,10,6.9
1851,2,13,50,38.2,10,3.4
1851,2,14,50,38.2,10,3.4
1851,2,15,49,42.3,9.4,5.7
1851,2,16,50.8,42.2,10.4,5.7
1851,2,17,49.3,43.5,9.6,6.4
1851,2,18,50.5,44.4,10.3,6.9
1851,2,19,51.5,44.5,10.8,6.9
1851,2,20,51,42,10.6,5.6
1851,2,21,48.2,40,9,4.4
1851,2,22,48.5,37.4,9.2,3
1851,2,23,48.5,40.8,9.2,4.9
1851,2,24,48.8,37.5,9.3,3.1
1851,2,25,48.8,37.5,9.3,3.1
1851,2,26,47,35.5,8.3,1.9
1851,2,27,46,33,7.8,0.6
1851,2,28,46,33,7.8,0.6
1851,3,1,44.5,37.5,6.9,3.1
1851,3,2,48.5,36.5,9.2,2.5
1851,3,3,48.8,41.8,9.3,5.4
1851,3,4,51,40.8,10.6,4.9
1851,3,5,51.2,44.2,10.7,6.8
1851,3,6,49,41,9.4,5
1851,3,7,47.4,38,8.6,3.3
1851,3,8,47.5,41.4,8.6,5.2
1851,3,9,51.5,43,10.8,6.1
1851,3,10,51.5,37.5,10.8,3.1
1851,3,11,47,38,8.3,3.3
1851,3,12,48.8,41.5,9.3,5.3
1851,3,13,50,41.5,10,5.3
1851,3,14,50.2,41.5,10.1,5.3
1851,3,15,51,43,10.6,6.1
1851,3,16,51,40,10.6,4.4
1851,3,17,52.8,39.5,11.6,4.2
1851,3,18,48.5,41,9.2,5
1851,3,19,49.5,42.3,9.7,5.7
1851,3,20,50.3,42.6,10.2,5.9
1851,3,21,52.2,41.8,11.2,5.4
1851,3,22,48.2,43,9,6.1
1851,3,23,52.5,43,11.4,6.1
1851,3,24,50.5,43.8,10.3,6.6
1851,3,25,52.6,42.8,11.4,6
1851,3,26,51.5,40,10.8,4.4
1851,3,27,51,44,10.6,6.7
1851,3,28,54,42,12.2,5.6
1851,3,29,50,41.5,10,5.3
1851,3,30,48.5,39.8,9.2,4.3
1851,3,31,51,39.5,10.6,4.2
1851,4,1,54,43.8,12.2,6.6
1851,4,2,54,43,12.2,6.1
1851,4,3,52,45,11.1,7.2
1851,4,4,54.5,46,12.5,7.8
1851,4,5,55.3,43,12.9,6.1
1851,4,6,54,42.6,12.2,5.9
1851,4,7,55.3,42.8,12.9,6
1851,4,8,58,41.2,14.4,5.1
1851,4,9,54.5,39.5,12.5,4.2
1851,4,10,56.5,43.3,13.6,6.3
1851,4,11,58.2,41.5,14.6,5.3
1851,4,12,57.5,39.3,14.2,4.1
1851,4,13,59,41.8,15,5.4
1851,4,14,54.8,39.8,12.7,4.3
1851,4,15,55.2,38,12.9,3.3
1851,4,16,52.5,41.8,11.4,5.4
1851,4,17,51.5,43.3,10.8,6.3
1851,4,18,58,46.3,14.4,7.9
1851,4,19,51,42,10.6,5.6
1851,4,20,55.3,44,12.9,6.7
1851,4,21,58.5,45.2,14.7,7.3
1851,4,22,55,46.2,12.8,7.9
1851,4,23,60,42.8,15.6,6
1851,4,24,57,42,13.9,5.6
1851,4,25,60,43,15.6,6.1
1851,4,26,64,37,17.8,2.8
1851,4,27,48,32,8.9,0
1851,4,28,48.3,35,9.1,1.7
1851,4,29,49.5,37.5,9.7,3.1
1851,4,30,50,37.5,10,3.1
1851,5,1,59.8,39.8,15.4,4.3
1851,5,2,53.8,45.5,12.1,7.5
1851,5,3,52.5,42.2,11.4,5.7
1851,5,4,52.5,38.5,11.4,3.6
1851,5,5,49.5,37.8,9.7,3.2
1851,5,6,50.6,42.8,10.3,6
1851,5,7,53.8,44.5,12.1,6.9
1851,5,8,59.5,48,15.3,8.9
1851,5,9,59.5,42,15.3,5.6
1851,5,10,58.8,43,14.9,6.1
1851,5,11,61,44.8,16.1,7.1
1851,5,12,64.5,49,18.1,9.4
1851,5,13,62.2,48.8,16.8,9.3
1851,5,14,57.8,50.8,14.3,10.4
1851,5,15,64,51,17.8,10.6
1851,5,16,57,50,13.9,10
1851,5,17,67,50,19.4,10
1851,5,18,67.8,49,19.9,9.4
1851,5,19,57.8,42.5,14.3,5.8
1851,5,20,56.5,46,13.6,7.8
1851,5,21,60.8,50,16,10
1851,5,22,59,50,15,10
1851,5,23,58.8,46.4,14.9,8
1851,5,24,60.2,46,15.7,7.8
1851,5,25,59.8,49.8,15.4,9.9
1851,5,26,57.2,47,14,8.3
1851,5,27,56.8,48.4,13.8,9.1
1851,5,28,62.8,48.5,17.1,9.2
1851,5,29,64.5,51,18.1,10.6
1851,5,30,62.4,51.8,16.9,11
1851,5,31,67.8,45,19.9,7.2
1851,6,1,68.5,51.5,20.3,10.8
1851,6,2,63,52.5,17.2,11.4
1851,6,3,63.8,51.5,17.7,10.8
1851,6,4,62.5,43,16.9,6.1
1851,6,5,61.5,43,16.4,6.1
1851,6,6,60.8,43.5,16,6.4
1851,6,7,61.8,48.4,16.6,9.1
1851,6,8,61.2,50,16.2,10
1851,6,9,62.5,49,16.9,9.4
1851,6,10,55.5,45.4,13.1,7.4
1851,6,11,63,47.2,17.2,8.4
1851,6,12,67,47,19.4,8.3
1851,6,13,58.8,49.9,14.9,9.9
1851,6,14,63,51,17.2,10.6
1851,6,15,66.3,52.4,19.1,11.3
1851,6,16,61.2,50,16.2,10
1851,6,17,62,49.5,16.7,9.7
1851,6,18,64.8,49,18.2,9.4
1851,6,19,63.8,53,17.7,11.7
1851,6,20,59,50,15,10
1851,6,21,60,54.3,15.6,12.4
1851,6,22,NA,NA,NA,NA
1851,6,23,NA,NA,NA,NA
1851,6,24,NA,NA,NA,NA
1851,6,25,NA,NA,NA,NA
1851,6,26,NA,NA,NA,NA
1851,6,27,NA,NA,NA,NA
1851,6,28,NA,NA,NA,NA
1851,6,29,NA,NA,NA,NA
1851,6,30,NA,NA,NA,NA
